"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-11","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","66",",,W","47",",,W","  200",",,W","  200",",,W","25.9",",,W","25.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-12","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","76",",,W","49",",,W","  320",",,W","  310",",,W","12.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-13","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","80",",,W","55",",,W","  350",",,W","  350",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-14","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","82",",,W","56",",,W","  350",",,W","   30",",,W","15.0",",,W","25.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-15","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","80",",,W","55",",,W","  240",",,W","  240",",,W","19.9",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-16","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","68",",,W","53",",,W","  220",",,W","  200",",,W","16.1",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-17","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","68",",,W","53",",,W","  190",",,W","  260",",,W","14.1",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-18","7.16",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","58","H,,S","68",",,W","51",",,W","  210",",,W","  210",",,W","25.1",",,W","33.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-19","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","70",",,W","50",",,W","  340",",,W","  350",",,W","14.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-20","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","72",",,W","50",",,W","  300",",,W","  280",",,W","13.0",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-21","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","68",",,W","51",",,W","  250",",,W","  250",",,W","8.9",",,W","12.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-22","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","76",",,W","53",",,W","  300",",,W","  300",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-23","8.95",",,W",,,"0.15",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","68",",,W","55",",,W","  220",",,W","  110",",,W","18.1",",,W","29.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-24","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","65",",,W","52",",,W","  230",",,W","  220",",,W","12.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-25","3.13",",,W",,,"0.22",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","59",",,W","51",",,W","  230",",,W","  320",",,W","10.1",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-26","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","65",",,W","52",",,W","  210",",,W","  210",",,W","21.0",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-27","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","68",",,W","50",",,W","  280",",,W","  280",",,W","13.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-28","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","57","H,,S","66",",,W","50",",,W","  210",",,W","  200",",,W","17.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-29","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","66",",,W","52",",,W","  180",",,W","  170",",,W","18.1",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-30","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","69",",,W","48",",,W","  340",",,W","  350",",,W","19.9",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-05-31","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","74",",,W","50",",,W","  200",",,W","  210",",,W","12.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-01","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","72",",,W","51",",,W","  250",",,W","  220",",,W","10.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-02","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","74",",,W","52",",,W","  210",",,W","  200",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-03","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","65",",,W","52",",,W","  220",",,W","  250",",,W","14.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-04","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","67",",,W","50",",,W","  260",",,W","  260",",,W","12.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-05","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","72",",,W","50",",,W","  350",",,W","  250",",,W","10.1",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-06","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","77",",,W","51",",,W","   40",",,W","   40",",,W","21.0",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-07","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","76",",,W","56",",,W","  300",",,W","  290",",,W","15.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-08","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","74",",,W","54",",,W","   50",",,W","   40",",,W","13.0",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-09","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","64","H,,S","70",",,W","56",",,W","   30",",,W","   30",",,W","16.1",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-10","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","68",",,W","54",",,W","   40",",,W","   40",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-11","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","75",",,W","52",",,W","  290",",,W","  300",",,W","14.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-12","8.95",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","71",",,W","54",",,W","  240",",,W","  230",",,W","23.0",",,W","31.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-13","11.18",",,W",,,"0.25",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","60",",,W","52",",,W","  220",",,W","  220",",,W","21.9",",,W","31.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-14","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","64",",,W","53",",,W","  190",",,W","  190",",,W","17.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-15","8.05",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","65",",,W","50",",,W","   50",",,W","   50",",,W","21.9",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-16","5.37",",,W",,,"0.14",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","64",",,W","48",",,W","  210",",,W","  210",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-17","6.71",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","64",",,W","50",",,W","  230",",,W","  210",",,W","12.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-18","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","66",",,W","52",",,W","  210",",,W","  180",",,W","12.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-19","8.28",",,W",,,"0.03",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","78",",,W","53",",,W","  240",",,W","  230",",,W","18.1",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-20","7.61",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","68",",,W","50",",,W","   30",",,W","  230",",,W","17.0",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-21","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","72",",,W","51",",,W","   20",",,W","  300",",,W","15.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-22","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","77",",,W","52",",,W","   20",",,W","  360",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-23","5.59",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","67","H,,S","77",",,W","56",",,W","  250",",,W","  230",",,W","14.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-24","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","76",",,W","58",",,W","  190",",,W","  260",",,W","13.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-25","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","79",",,W","57",",,W","  360",",,W","  280",",,W","14.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-26","9.17",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","66","H,,S","70",",,W","58",",,W","  230",",,W","  240",",,W","17.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-27","10.07",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","70",",,W","57",",,W","  240",",,W","  230",",,W","21.9",",,W","30.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-28","9.62",",,W",,,"0.09",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","68",",,W","56",",,W","  220",",,W","  230",",,W","17.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-29","7.16",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","61","H,,S","69",",,W","55",",,W","  210",",,W","  200",",,W","16.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-06-30","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","78",",,W","55",",,W","  330",",,W","  340",",,W","15.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-01","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","94",",,W","60",",,W","  350",",,W","   10",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-02","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","81",",,W","58",",,W","  210",",,W","  230",",,W","16.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-03","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","71",",,W","57",",,W","  230",",,W","  330",",,W","12.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-04","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","75",",,W","57",",,W","  340",",,W",,,"14.1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-05","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","76",",,W","56",",,W","  200",",,W","  230",",,W","14.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-06","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","84",",,W","59",",,W","  340",",,W","  330",",,W","17.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-07","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","81",",,W","64",",,W","  340",",,W","  340",",,W","15.0",",,W","33.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-08","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","86",",,W","60",",,W","  350",",,W","  350",",,W","16.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-09","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","80",",,W","57",",,W","  250",",,W","  320",",,W","15.0",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-10","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","84",",,W","55",",,W","   10",",,W","  270",",,W","8.9",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-11","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","88",",,W","59",",,W","   35",",,W","   35",",,W","11.0",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-12","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","90",",,W","62",",,W","   20",",,W","   20",",,W","12.1",",,W","14.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-13","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","75","H,,S","85",",,W","59",",,W","  360",",,W","  350",",,W","17.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-14","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","82",",,W","59",",,W","  250",",,W","  250",",,W","10.1",",,W","11.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-15","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","88",",,W","57",",,W","  360",",,W","  210",",,W","15.0",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-16","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","88",",,W","58",",,W","  200",",,W","  100",",,W","13.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-17","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","80",",,W","57",",,W","  280",",,W","  170",",,W","18.1",",,W","25.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-18","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","75",",,W","53",",,W","  260",",,W","  240",",,W","14.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-19","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","78",",,W","59",",,W","  220",",,W","  220",",,W","28.0",",,W","36.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-20","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","67",",,W","58",",,W","  320",",,W","  300",",,W","19.9",",,W","25.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-21","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","75",",,W","56",",,W","  260",",,W","  220",",,W","12.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-22","2.46",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","70",",,W","56",",,W","  200",",,W","  220",",,W","8.9",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-23","7.38",",,W",,,"0.76",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","66",",,W","56",",,W","  150",",,W","  210",",,W","14.1",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-24","10.51",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","60","H,,S","69",",,W","55",",,W","  210",",,W","  210",",,W","19.9",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-25","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","73",",,W","54",",,W","   20",",,W","  250",",,W","13.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-26","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","79",",,W","56",",,W","   20",",,W","   20",",,W","16.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-27","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","83",",,W","59",",,W","  350",",,W","  360",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-28","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","87",",,W","59",",,W","   40",",,W","  360",",,W","15.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-29","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","86",",,W","60",",,W","   10",",,W","  350",",,W","17.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-30","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","85",",,W","58",",,W","   40",",,W","  350",",,W","17.0",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-07-31","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","74","H,,S","87",",,W","64",",,W","   40",",,W","  350",",,W","15.0",",,W","28.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-08-01","7.38",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","74","H,,S","84",",,W","59",",,W","   30",",,W","  360",",,W","21.9",",,W","32.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-08-02","3.80",",,W",,,"0.02",",,W,2400","0.0","T,,W","0.0",",,W","72","H,,S","85",",,W","60",",,W","   20",",,W",,,"10.1",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-08-03","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","89",",,W","58",",,W","  360",",,W","  330",",,W","12.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-08-04","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","91",",,W","61",",,W","  350",",,W","   10",",,W","13.0",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-08-05","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","77",",,W","57",",,W","  240",",,W","  210",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-08-06","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","79",",,W","59",",,W","  250",",,W","  320",",,W","10.1",",,W","12.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-08-07","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","78",",,W","56",",,W","  190",",,W","  210",",,W","8.9",",,W","14.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2014-08-08","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","78",",,W","56",",,W","   40",",,W","  230",",,W","17.0",",,W","21.9",",,W"
